Environment,Episode,Robustness
4,84,0.00014118519055155224
7,76,0.002445853589054664
2,79,0.003503223868005955
10,61,0.002637097279162299
9,77,0.0009677211269932678
2,80,0.003993537788900124
11,75,0.0058811900891325795
0,80,0.0031538837902060288
10,62,0.0014614062652864163
11,76,0.00034952141063208236
4,85,0.005933778038211258
1,71,0.001533707473500491
1,72,0.005572602522754804
3,79,0.002120461725895452
6,70,0.0014032532030526235
5,60,0.006021606323299313
6,71,0.0008310485632848155
7,77,0.004207056820339217
11,77,0.0016424198891543118
0,81,0.002473208461180272
6,72,0.004544258437000848
0,82,0.011000945404851291
5,61,0.0005726162301631157
6,73,0.003003630612704436
1,73,0.0033513998832634777
5,62,0.005437425805871934
8,58,0.007167504814939451
2,81,0.003201887421055122
10,63,0.0010323487617145063
8,59,0.0060219184923332
10,64,0.002559705430396887
7,78,0.0009305355650627463
0,83,0.0032797422790463403
1,74,0.0026733579052191266
3,80,0.006753361020015197
9,78,0.0036457633954533747
4,86,0.00804270826078918
9,79,0.002379545646614512
2,82,0.0018301836085018487
8,60,0.0009773254243051928
4,87,0.005501766212608887
1,75,0.004363897755501962
8,61,0.006551353540198573
6,74,0.0045797004054125325
3,81,0.000375143077143026
7,79,0.0009947334919225073
3,82,0.011757342435949062
7,80,0.008983023598309962
9,80,0.0015304737193121178
6,75,0.00673051945389163
5,63,0.0005484089160864153
0,84,0.00918603664601094
5,64,0.0009332047237442243
4,88,0.0073929662409960625
3,83,0.0026663373771044323
2,83,0.0009232678125318007
11,78,0.0009678572628607982
3,84,0.007800793232673551
4,89,0.009406474900261957
9,81,0.008349746893606593
1,76,0.0017563250174544368
7,81,0.0008042622904146229
11,79,0.0003581328645461089
6,76,0.0057227513010693135
1,77,0.001561485696244501
11,80,0.003818676955241164
5,65,0.00409952638866392
6,77,0.00849187824612095
9,82,0.0003102757094311133
9,83,0.006360746305729827
11,81,0.009879052933292321
2,84,0.0014768728325460778
1,78,0.0024658847204366147
11,82,0.008360681114560287
2,85,0.0032072339314899202
8,62,0.0030263426334589637
4,90,0.002700781461969632
3,85,0.0016832025945943963
11,83,0.004016237381023177
4,91,0.0061795183089592125
9,84,0.008518090300719143
9,85,0.00013983415227738355
10,65,0.00543038270004686
8,63,0.008955728437527143
1,79,0.0014505065211655177
8,64,0.001114854261321116
10,66,0.003183847048393258
3,86,0.003450363460051068
6,78,0.001460148222814827
0,85,0.003847378817659914
4,92,0.005215836242500294
9,86,0.005264287084233975
3,87,0.0017735236059427777
6,79,0.003288762480284299
4,93,0.003268643422715791
5,66,0.0011408367594796208
8,65,0.007700994214925327
4,94,0.003831413148129542
0,86,0.00376889805215979
1,80,0.0072015155728126345
2,86,0.012002818967804337
4,95,0.005793508067357631
9,87,0.001498702588923595
5,67,0.0007664151086430732
9,88,0.008213513863956346
5,68,3.698415372644509e-05
8,66,0.0006337167636010534
0,87,0.007945127205957612
5,69,0.0023658549500372578
10,67,0.0054071306744881125
6,80,0.005263288618532803
11,84,0.009290329666213201
0,88,0.0028395523282278116
5,70,0.0037424041752799585
10,68,0.0004631110401894581
4,96,0.0019956933428164347
0,89,0.005296903666559178
11,85,0.008883584426090151
5,71,0.007905212245803213
7,82,0.012628662074815711
4,97,0.006627923369590975
6,81,0.013229822021894943
2,87,0.0027559622931177495
3,88,0.0005875640836233258
9,89,0.002025078379512487
0,90,0.009735947869689053
10,69,0.003321988539868915
4,98,0.002739785754606438
0,91,0.00480882839238125
10,70,0.009567773685824923
10,71,0.0003405336543461923
2,88,0.006353426616739483
4,99,0.002261541565681646
3,89,0.0021067096143242044
6,82,0.0005046286413984032
5,72,0.0011994172464454972
2,89,0.01033362621281436
1,81,0.003947322551479771
8,67,0.004441893229700483
3,90,0.001182827702498366
11,86,0.0031603021777903244
9,90,0.0005777624081417
7,83,0.008974746571591787
9,91,0.001076354348718861
11,87,0.002520242784884885
5,73,0.007496071223699854
11,88,0.0040583743608541105
10,72,0.006693005330447388
1,82,0.006117276365963629
6,83,0.001663996074147328
9,92,0.0016949984665206481
1,83,0.002366554931946506
5,74,0.009450525437036693
8,68,0.0032987700229227396
9,93,0.005129242047271509
7,84,0.002031080213796877
0,92,0.0008080891342636086
6,84,0.0002746613839293144
2,90,0.0011047494925006986
6,85,0.012952977458530435
9,94,0.0005107261058397497
8,69,0.012721752612940989
11,89,0.003497638707200979
3,91,0.00018706382704905197
