Environment,Episode,Robustness,End_Condition
7,313,0.0015263434182560993,perfect
7,314,0.0031830045858621536,perfect
7,315,-0.03943600678323947,collision
3,295,0.010610703778340794,perfect
4,308,-0.02252624253345877,too_many_steps
3,296,0.00035166801116839896,perfect
0,302,-0.014533286589217986,too_many_steps
6,327,-0.028367942195949528,too_many_steps
7,316,0.004171397855376291,perfect
11,305,-0.01413601064389522,too_many_steps
8,310,-0.03223021916571814,collision
3,297,-0.033125551917616965,collision
1,320,0.00047540727298954477,perfect
10,318,-0.0032026569026693055,too_many_steps
2,308,-0.030158447152924078,collision
5,295,-0.01709019814050592,too_many_steps
9,284,-0.02482330294559708,too_many_steps
4,309,-0.014576134930157261,too_many_steps
0,303,-0.02590160645076175,too_many_steps
6,328,-0.017649589599617106,too_many_steps
0,304,0.002613101712698438,perfect
7,317,-0.012272776689608324,too_many_steps
0,305,0.005977319714451097,perfect
11,306,-0.006826939356016828,too_many_steps
8,311,-0.029977422543774578,too_many_steps
0,306,0.007051871607732883,perfect
6,329,-0.030825954437092736,collision
3,298,-0.027055783652824465,too_many_steps
3,299,-0.061594320637438305,collision
3,300,-0.03622816557811741,collision
6,330,-0.03289834895316439,collision
1,321,-0.01685253099321974,too_many_steps
10,319,-0.010271596654052889,too_many_steps
2,309,-0.006893427740734252,too_many_steps
10,320,-0.03611014000492978,collision
11,307,-0.034459395831216384,collision
2,310,-0.03162153791648675,collision
2,311,-0.06585502030522367,collision
5,296,-0.02380496309578987,too_many_steps
5,297,0.003166999124941155,perfect
11,308,-0.030668573625601922,collision
6,331,-0.03403169703739238,collision
9,285,-0.0060123773370253306,too_many_steps
9,286,0.00023615693165410234,perfect
9,287,0.006146279109036158,perfect
6,332,0.004834738996809758,perfect
6,333,0.0023366238630566985,perfect
4,310,-0.00390530505033692,too_many_steps
4,311,-0.04294123751455291,collision
4,312,0.00386029258861751,perfect
4,313,0.0005960179643260191,perfect
7,318,-0.02162592845969948,too_many_steps
4,314,0.0023506931008166407,perfect
8,312,-0.007140754145851538,too_many_steps
0,307,-0.003137972315498904,too_many_steps
3,301,-0.010814383982289726,too_many_steps
3,302,-0.0435443633489003,collision
3,303,-0.05341745867715543,collision
0,308,-0.03068549207423264,collision
1,322,-0.009042225993412832,too_many_steps
10,321,-0.00026033631996380535,too_many_steps
10,322,-0.035265536621892676,collision
10,323,-0.07317562460739283,collision
2,312,-0.03166012420823619,collision
8,313,-0.0333983395628856,collision
5,298,-0.010416026002484799,too_many_steps
11,309,-0.01158648227523772,too_many_steps
8,314,-0.033930607291224074,collision
10,324,0.0033633936890360566,perfect
9,288,-0.021536271091689388,too_many_steps
9,289,0.0012691697909615017,perfect
6,334,-0.01658440613937412,too_many_steps
6,335,-0.10755813401688903,collision
9,290,-0.03657960911339245,collision
6,336,0.0072062169172248235,perfect
2,313,-0.039189975550916537,collision
0,309,-0.034071146792940085,collision
7,319,-0.01788568793724553,too_many_steps
4,315,-0.006104328713231334,too_many_steps
3,304,-0.025057549053043766,too_many_steps
3,305,-0.049013288081054804,collision
1,323,-0.010487171397876957,too_many_steps
5,299,-0.00238892737099234,too_many_steps
5,300,-0.030793668066205877,collision
11,310,-0.04926391388772877,too_many_steps
8,315,-0.0026719195738943782,too_many_steps
8,316,-0.03421298224517813,collision
10,325,-0.015368862905797413,too_many_steps
9,291,-0.019591218375299056,too_many_steps
9,292,0.0067888222655304725,perfect
6,337,-0.002819360372250602,too_many_steps
2,314,-0.021709031984295597,too_many_steps
0,310,-0.00796914367395208,too_many_steps
6,338,0.0020377548371391767,perfect
6,339,-0.03127026212144657,collision
7,320,-0.026917355453341386,too_many_steps
4,316,-0.010354923667805965,too_many_steps
4,317,0.0005319382225721266,perfect
11,311,0.0019054769370054625,perfect
11,312,-0.12934814671526412,collision
6,340,-0.03362375647392273,collision
11,313,0.0023360031952851627,perfect
11,314,0.003020395186932527,perfect
6,341,0.0012028481589324187,perfect
3,306,-0.026437411712858926,too_many_steps
5,301,0.0011515577351355576,perfect
5,302,-0.05622763018476036,collision
1,324,-0.0067744299226402335,too_many_steps
1,325,0.005476670761015316,perfect
1,326,0.0013692710539051287,perfect
1,327,0.0024478189955141443,perfect
8,317,-0.00337868151655063,too_many_steps
8,318,-0.04193017951302941,collision
10,326,-0.01868669098981572,too_many_steps
2,315,0.0015464646819103034,perfect
2,316,0.0009349532063391633,perfect
9,293,-0.02123472177334982,too_many_steps
9,294,-0.08168460496584684,collision
0,311,-0.014934723137130249,too_many_steps
0,312,-0.0679693598782304,collision
0,313,0.008506531386845421,perfect
0,314,-0.03395184377241757,collision
9,295,0.0004433283032935359,perfect
0,315,-0.09092550351510922,collision
7,321,-0.027476153464774528,too_many_steps
4,318,-0.01918734466976689,too_many_steps
4,319,0.0002019796878835363,perfect
11,315,-0.002782578489129779,too_many_steps
6,342,-0.01837930337765413,too_many_steps
3,307,-0.0272278199878462,too_many_steps
5,303,-0.002823184025478459,too_many_steps
4,320,-0.03262238994672499,collision
4,321,9.274590563227228e-05,perfect
5,304,0.003471604780718361,perfect
1,328,-0.0018822152112983673,too_many_steps
8,319,-0.005611136301769716,too_many_steps
10,327,-0.029045562542698095,too_many_steps
8,320,0.00032095324483235113,perfect
8,321,-0.04938795288949256,collision
10,328,0.0005879737217324502,perfect
2,317,-0.012376645284860925,too_many_steps
9,296,-0.002098157217676245,too_many_steps
0,316,-0.023350639642093503,too_many_steps
7,322,-0.01536782817815395,too_many_steps
1,329,0.0004877768880876543,perfect
11,316,-0.0022308344012343453,too_many_steps
6,343,-0.013916560202056335,too_many_steps
3,308,-0.00961500490625724,too_many_steps
11,317,-0.08638598047387479,collision
3,309,-0.03121275420979386,collision
3,310,0.005095384995707117,perfect
4,322,-0.00020893413059099725,too_many_steps
5,305,-0.020619731479035674,too_many_steps
1,330,-0.032923077370743,collision
8,322,-0.011369430900283962,too_many_steps
10,329,-0.028962685707034096,too_many_steps
2,318,-0.002476328234612215,too_many_steps
2,319,0.001789735422156876,perfect
9,297,-0.02617509114716818,too_many_steps
0,317,-0.0024084843921792637,too_many_steps
9,298,0.008260798476911585,perfect
9,299,0.0024604630934398145,perfect
0,318,-0.037671118606282694,collision
7,323,-0.008808674557125876,too_many_steps
0,319,0.0003829054002513002,perfect
7,324,-0.03764364080492736,collision
7,325,0.014835373161846282,perfect
6,344,-0.0010140103807171341,too_many_steps
11,318,-0.039468546031234994,too_many_steps
0,320,-0.030018257615961757,collision
11,319,-0.03061998918379668,collision
0,321,0.009912399736932283,perfect
3,311,-0.01284974269042359,too_many_steps
3,312,0.003130814600369951,perfect
4,323,-0.02526911323942221,too_many_steps
4,324,-0.03286147195303811,collision
5,306,-0.007967524661153733,too_many_steps
1,331,-0.015213548479378395,too_many_steps
8,323,-0.014002931813416351,too_many_steps
10,330,-0.015140111741275948,too_many_steps
10,331,-0.11795224407011064,collision
8,324,-0.030292637303307033,collision
2,320,-0.016423238415068424,too_many_steps
9,300,-0.01690445093439824,too_many_steps
9,301,-0.031008083914041633,collision
7,326,-0.008421164987703476,too_many_steps
6,345,-0.014077623728661809,too_many_steps
6,346,-0.04619963719763405,collision
7,327,0.0007536596538863273,perfect
11,320,-0.004348429209931587,too_many_steps
0,322,-0.044414196249652343,too_many_steps
7,328,-0.03604765048770152,collision
